SIMULATION_NAME,PRODUCT_GRP,SEGMNT,TOTAL_CUST_ORDER,TOT_CUSTORDER_ALLOCATION,TOT_FORCAST_ORDER,TOT_FCSTORDER_ALLOCATION,TOTAL_ORDER,TOTAL_ALLOCATION,MONTH,PRIORITY,UDC_SEGMENT
MONTHLY_MAX_PROFIT,WR - AL,MS_DOMESTIC,0,0,61,61,61,61,01-Apr-25,48,FOC
MONTHLY_MAX_PROFIT,GI,RE_DOMESTIC,0,0,2179,2179,2179,2179,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,HR,MS_DOMESTIC,0,0,2443,2443,2443,2443,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,HRCTL,RE_DOMESTIC,0,0,3725,3725,3725,3725,01-May-25,58,STR
MONTHLY_MAX_PROFIT,HTWRC,MS_DOMESTIC,0,0,18,18,18,18,01-May-25,58,STP
MONTHLY_MAX_PROFIT,PRB_BRM,OE_DOMESTIC,0,0,1081,1081,1081,1081,01-May-25,58,STR
MONTHLY_MAX_PROFIT,GI,RE_DOMESTIC,440,0,0,0,440,0,01-Feb-25,-1,FOC
MONTHLY_MAX_PROFIT,GL,OE_DOMESTIC,0,0,358,342,358,342,01-Feb-25,15,FOC
MONTHLY_MAX_PROFIT,GL,MS_DOMESTIC,0,0,2125,2120,2125,2120,01-Feb-25,15,STP
MONTHLY_MAX_PROFIT,TMT,OE_DOMESTIC,85.38,85.380003,0,0,85.38,85.380003,01-Feb-25,6,STP
MONTHLY_MAX_PROFIT,CRCA,MS_DOMESTIC,3103.05,3091.329974,0,0,3103.05,3091.329974,01-Feb-25,4,STP
MONTHLY_MAX_PROFIT,PPGI,OE_DOMESTIC,0,0,80,52,80,52,01-Feb-25,14,FOC
MONTHLY_MAX_PROFIT,PPGL,OE_DOMESTIC,0,0,280,263,280,263,01-Feb-25,14,FOC
MONTHLY_MAX_PROFIT,HTWRC,MS_DOMESTIC,975.52,975.520001,0,0,975.52,975.520001,01-Feb-25,2,STR
MONTHLY_MAX_PROFIT,HTPRB_BRM,SA_DOMESTIC,608.57,608.56999,0,0,608.57,608.56999,01-Feb-25,2,STP
MONTHLY_MAX_PROFIT,AS CAST BILLETS,SA_DOMESTIC,489.2,489.200012,0,0,489.2,489.200012,01-Feb-25,7,STP
MONTHLY_MAX_PROFIT,GL,MS_DOMESTIC,0,0,1066,990,1066,990,01-Mar-25,34,FOC
MONTHLY_MAX_PROFIT,GL,MS_DOMESTIC,626.92,626.920002,0,0,626.92,626.920002,01-Mar-25,22,STP
MONTHLY_MAX_PROFIT,HR,MS_DOMESTIC,0,0,2197,2029,2197,2029,01-Mar-25,36,STP
MONTHLY_MAX_PROFIT,CRCA,OE_DOMESTIC,0,0,1224,919,1224,919,01-Mar-25,35,PRY
MONTHLY_MAX_PROFIT,TMT-CF,RE_DOMESTIC,0,0,77,77,77,77,01-Mar-25,37,PRY
MONTHLY_MAX_PROFIT,PRB_BLM,SA_DOMESTIC,0,0,71,71,71,71,01-Mar-25,35,EMG
MONTHLY_MAX_PROFIT,PRB_BRM,MS_DOMESTIC,0,0,520,520,520,520,01-Mar-25,35,STR
MONTHLY_MAX_PROFIT,GL,OE_DOMESTIC,0,0,2302,2302,2302,2302,01-Apr-25,47,PRY
MONTHLY_MAX_PROFIT,TMT,DE_DOMESTIC,0,0,189,189,189,189,01-Apr-25,50,PRY
MONTHLY_MAX_PROFIT,NOFP,OE_DOMESTIC,0,0,3899,3644,3899,3644,01-Apr-25,46,STR
MONTHLY_MAX_PROFIT,TMT-CF,RE_DOMESTIC,0,0,39,39,39,39,01-Apr-25,50,STP
MONTHLY_MAX_PROFIT,PRB_BRM,SA_DOMESTIC,0,0,441,441,441,441,01-Apr-25,48,PRY
MONTHLY_MAX_PROFIT,HRGI,RE_DOMESTIC,0,0,141,141,141,141,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,LRPC,OE_DOMESTIC,0,0,348,295,348,295,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,WR - AL,RE_DOMESTIC,0,0,813,813,813,813,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,GI,RE_DOMESTIC,0,0,1489,1288.974499,1489,1288.974499,01-Feb-25,15,EMG
MONTHLY_MAX_PROFIT,GI,OE_DOMESTIC,0,0,2240,1887.0778,2240,1887.0778,01-Feb-25,15,STP
MONTHLY_MAX_PROFIT,GL,MS_DOMESTIC,0,0,605,565,605,565,01-Feb-25,15,FOC
MONTHLY_MAX_PROFIT,GL,MS_DOMESTIC,844.35,844.349997,0,0,844.35,844.349997,01-Feb-25,3,PRY
MONTHLY_MAX_PROFIT,HR,MS_DOMESTIC,0,0,90,90,90,90,01-Feb-25,17,FOC
MONTHLY_MAX_PROFIT,LPF,MS_DOMESTIC,382.06,382.060005,0,0,382.06,382.060005,01-Feb-25,4,STR
MONTHLY_MAX_PROFIT,RCS,RE_DOMESTIC,0,0,75,70,75,70,01-Feb-25,16,STP
MONTHLY_MAX_PROFIT,RCS,MS_DOMESTIC,0,0,5,5,5,5,01-Feb-25,16,STR
MONTHLY_MAX_PROFIT,TMT,RE_DOMESTIC,5.05,0,0,0,5.05,0,01-Feb-25,-1,FOC
MONTHLY_MAX_PROFIT,CRCA,MS_DOMESTIC,0,0,1309,1132,1309,1132,01-Feb-25,16,PRY
MONTHLY_MAX_PROFIT,CRCA,OE_DOMESTIC,0,0,4361,3937,4361,3937,01-Feb-25,16,STP
MONTHLY_MAX_PROFIT,HRGI,OTHERS,47,5,0,0,47,5,01-Feb-25,60,OTHERS
MONTHLY_MAX_PROFIT,HRPO,SA_DOMESTIC,0,0,221,197,221,197,01-Feb-25,16,EMG
MONTHLY_MAX_PROFIT,PPGI,RE_DOMESTIC,0,0,7,7,7,7,01-Feb-25,14,STP
MONTHLY_MAX_PROFIT,PPGL,OE_DOMESTIC,0,0,1371,1013,1371,1013,01-Feb-25,14,STP
MONTHLY_MAX_PROFIT,PRB_BLM,RE_DOMESTIC,71.07,0,0,0,71.07,0,01-Feb-25,-1,EMG
MONTHLY_MAX_PROFIT,WR - AL,RE_DOMESTIC,29.77,29.77,0,0,29.77,29.77,01-Feb-25,4,FOC
MONTHLY_MAX_PROFIT,AS CAST ROUNDS,OE_DOMESTIC,19327.74,19327.69996,0,0,19327.74,19327.69996,01-Feb-25,7,STP
MONTHLY_MAX_PROFIT,RCS,OE_DOMESTIC,0,0,269,263.04,269,263.04,01-Mar-25,35,STR
MONTHLY_MAX_PROFIT,CRCA,OE_DOMESTIC,0,0,10326,9572,10326,9572,01-Mar-25,35,STP
MONTHLY_MAX_PROFIT,HTWRC,OE_DOMESTIC,0,0,496,496,496,496,01-Mar-25,33,STR
MONTHLY_MAX_PROFIT,PRB_BLM,RE_DOMESTIC,0,0,194,194,194,194,01-Mar-25,35,STP
MONTHLY_MAX_PROFIT,AS CAST BILLETS,SA_DOMESTIC,0,0,875,875,875,875,01-Mar-25,38,STP
MONTHLY_MAX_PROFIT,GL,RE_DOMESTIC,0,0,6029,6029,6029,6029,01-Apr-25,47,STR
MONTHLY_MAX_PROFIT,CRFH,MS_DOMESTIC,0,0,1381,1375,1381,1375,01-Apr-25,49,STR
MONTHLY_MAX_PROFIT,HRGI,RE_DOMESTIC,0,0,2122,2110,2122,2110,01-Apr-25,47,PRY
MONTHLY_MAX_PROFIT,HRCTL,OE_DOMESTIC,0,0,9313,9129,9313,9129,01-Apr-25,49,STR
MONTHLY_MAX_PROFIT,HTWRC,MS_DOMESTIC,0,0,17,17,17,17,01-Apr-25,46,STP
MONTHLY_MAX_PROFIT,HTPRB_BLM,SA_DOMESTIC,0,0,31,31,31,31,01-Apr-25,46,STR
MONTHLY_MAX_PROFIT,CRCA,DE_DOMESTIC,0,0,64,64,64,64,01-May-25,58,STR
MONTHLY_MAX_PROFIT,HRPO,SA_DOMESTIC,0,0,874,852,874,852,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,HRPO,DE_DOMESTIC,0,0,27,27,27,27,01-May-25,58,STR
MONTHLY_MAX_PROFIT,PPGI,OE_DOMESTIC,0,0,227,227,227,227,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,PRB_BRM,OE_DOMESTIC,0,0,320,320,320,320,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,WR - AL,MS_DOMESTIC,0,0,296,296,296,296,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,HTPRB_BRM,SA_DOMESTIC,0,0,18,18,18,18,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,GI,MS_DOMESTIC,0,0,454,372,454,372,01-Feb-25,15,EMG
MONTHLY_MAX_PROFIT,GL,RE_DOMESTIC,1438,1269.67,0,0,1438,1269.67,01-Feb-25,3,STP
MONTHLY_MAX_PROFIT,GL,RE_DOMESTIC,814.77,0,0,0,814.77,0,01-Feb-25,-1,STR
MONTHLY_MAX_PROFIT,CRCA,RE_EXPORTS,178.9,178.9,0,0,178.9,178.9,01-Feb-25,1,EMG
MONTHLY_MAX_PROFIT,CRCA,OE_DOMESTIC,0,0,243,236,243,236,01-Feb-25,16,FOC
MONTHLY_MAX_PROFIT,CRFH,OE_DOMESTIC,0,0,1208,1201,1208,1201,01-Feb-25,17,STP
MONTHLY_MAX_PROFIT,HRGI,OE_DOMESTIC,0,0,67,19,67,19,01-Feb-25,15,FOC
MONTHLY_MAX_PROFIT,HRPO,RE_DOMESTIC,133.31,0,0,0,133.31,0,01-Feb-25,-1,STR
MONTHLY_MAX_PROFIT,LRPC,OE_DOMESTIC,0,0,606,606,606,606,01-Feb-25,14,EMG
MONTHLY_MAX_PROFIT,LRPC,DE_DOMESTIC,0,0,7,7,7,7,01-Feb-25,14,STP
MONTHLY_MAX_PROFIT,PPGI,OE_DOMESTIC,296.73,296.729999,0,0,296.73,296.729999,01-Feb-25,2,PRY
MONTHLY_MAX_PROFIT,PRB_BLM,MS_DOMESTIC,0,0,6,6,6,6,01-Feb-25,16,EMG
MONTHLY_MAX_PROFIT,PRB_BLM,SA_DOMESTIC,0,0,1607,1602,1607,1602,01-Feb-25,16,STP
MONTHLY_MAX_PROFIT,GL,MS_DOMESTIC,0,0,5401,5389,5401,5389,01-Mar-25,34,STP
MONTHLY_MAX_PROFIT,HR,OE_DOMESTIC,2994.37,2994.369996,0,0,2994.37,2994.369996,01-Mar-25,24,STR
MONTHLY_MAX_PROFIT,TMT,OE_DOMESTIC,0,0,3237,3237,3237,3237,01-Mar-25,37,FOC
MONTHLY_MAX_PROFIT,TMT,DE_DOMESTIC,0,0,176,176,176,176,01-Mar-25,37,PRY
MONTHLY_MAX_PROFIT,LRPC,OE_DOMESTIC,0,0,75,75,75,75,01-Mar-25,33,FOC
MONTHLY_MAX_PROFIT,CRCA,OE_DOMESTIC,765,765,0,0,765,765,01-Apr-25,42,STP
MONTHLY_MAX_PROFIT,GBAL,OE_DOMESTIC,0,0,38,38,38,38,01-Apr-25,46,FOC
MONTHLY_MAX_PROFIT,HRPO,RE_DOMESTIC,0,0,2336,2328,2336,2328,01-Apr-25,48,FOC
MONTHLY_MAX_PROFIT,PPGI,RE_DOMESTIC,0,0,1713,1713,1713,1713,01-Apr-25,46,PRY
MONTHLY_MAX_PROFIT,PRB_BLM,OE_DOMESTIC,0,0,47,47,47,47,01-Apr-25,48,FOC
MONTHLY_MAX_PROFIT,GL,RE_DOMESTIC,0,0,1109,1095,1109,1095,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,HR,RE_DOMESTIC,0,0,39465,39465,39465,39465,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,ZM,MS_DOMESTIC,0,0,13,13,13,13,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,CRCA,OE_DOMESTIC,0,0,1443,881,1443,881,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,TIN,OE_EXPORTS,6560.04,6368.209999,0,0,6560.04,6368.209999,01-Feb-25,1,STP
MONTHLY_MAX_PROFIT,CRCA,RE_DOMESTIC,0,0,6112,5809,6112,5809,01-Feb-25,16,STR
MONTHLY_MAX_PROFIT,HRPO,RE_DOMESTIC,0,0,28,28,28,28,01-Feb-25,16,EMG
MONTHLY_MAX_PROFIT,HRPO,RE_DOMESTIC,233.14,0,0,0,233.14,0,01-Feb-25,-1,FOC
MONTHLY_MAX_PROFIT,HRPO,RE_DOMESTIC,0,0,3747,3257,3747,3257,01-Feb-25,16,PRY
MONTHLY_MAX_PROFIT,HRPO,MS_DOMESTIC,0,0,433,403,433,403,01-Feb-25,16,STR
MONTHLY_MAX_PROFIT,PRB_BRM,DE_DOMESTIC,0,0,9,9,9,9,01-Feb-25,16,FOC
MONTHLY_MAX_PROFIT,PRB_BRM,MS_DOMESTIC,430.95,430.95,0,0,430.95,430.95,01-Feb-25,4,STR
MONTHLY_MAX_PROFIT,BS,SA_DOMESTIC,0,0,128,128,128,128,01-Mar-25,33,STR
MONTHLY_MAX_PROFIT,GI,RE_DOMESTIC,81.5,81.5,0,0,81.5,81.5,01-Mar-25,22,EMG
MONTHLY_MAX_PROFIT,HRPO,OE_DOMESTIC,0,0,235,217,235,217,01-Mar-25,35,PRY
MONTHLY_MAX_PROFIT,PPGL,OE_DOMESTIC,60,60,0,0,60,60,01-Mar-25,21,PRY
MONTHLY_MAX_PROFIT,HRCTL,RE_DOMESTIC,284.38,284.38,0,0,284.38,284.38,01-Mar-25,24,STR
MONTHLY_MAX_PROFIT,GL,OE_DOMESTIC,0,0,8512,8460,8512,8460,01-Apr-25,47,STR
MONTHLY_MAX_PROFIT,HR,RE_DOMESTIC,0,0,8229,8229,8229,8229,01-Apr-25,49,EMG
MONTHLY_MAX_PROFIT,HR,OE_DOMESTIC,0,0,1607,1607,1607,1607,01-Apr-25,49,FOC
MONTHLY_MAX_PROFIT,TFS,MS_DOMESTIC,0,0,63,63,63,63,01-Apr-25,46,FOC
MONTHLY_MAX_PROFIT,CRCA,SA_DOMESTIC,0,0,418,418,418,418,01-Apr-25,48,FOC
MONTHLY_MAX_PROFIT,PRB_BLM,OE_DOMESTIC,0,0,3350,3329,3350,3329,01-Apr-25,48,STP
MONTHLY_MAX_PROFIT,HTPRB_BLM,MS_DOMESTIC,0,0,9,9,9,9,01-Apr-25,46,STR
MONTHLY_MAX_PROFIT,BS,SA_DOMESTIC,0,0,164,164,164,164,01-May-25,58,STR
MONTHLY_MAX_PROFIT,GL,OE_DOMESTIC,0,0,9150,9087,9150,9087,01-May-25,58,STR
MONTHLY_MAX_PROFIT,TIN,MS_DOMESTIC,0,0,1338,1338,1338,1338,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,HRGI,OE_DOMESTIC,0,0,1869,1869,1869,1869,01-May-25,58,STR
MONTHLY_MAX_PROFIT,HRPO,RE_DOMESTIC,0,0,6593,6518,6593,6518,01-May-25,58,STR
MONTHLY_MAX_PROFIT,HRPO,SA_DOMESTIC,0,0,12841,12430,12841,12430,01-May-25,58,STR
MONTHLY_MAX_PROFIT,TMT-CF,OE_DOMESTIC,0,0,685,676,685,676,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,HTPRB_BRM,OE_DOMESTIC,0,0,8,8,8,8,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,GI,MS_DOMESTIC,393,393,0,0,393,393,01-Feb-25,3,FOC
MONTHLY_MAX_PROFIT,HR,RE_DOMESTIC,4818.79,0,0,0,4818.79,0,01-Feb-25,-1,STR
MONTHLY_MAX_PROFIT,RCS,RE_DOMESTIC,0,0,46,41,46,41,01-Feb-25,16,FOC
MONTHLY_MAX_PROFIT,TMT,DE_DOMESTIC,0,0,362,362,362,362,01-Feb-25,18,STP
MONTHLY_MAX_PROFIT,HRPO,SA_DOMESTIC,0,0,527,360,527,360,01-Feb-25,16,FOC
MONTHLY_MAX_PROFIT,HRPO,SA_DOMESTIC,24458.84,24236.82471,0,0,24458.84,24236.82471,01-Feb-25,4,STP
MONTHLY_MAX_PROFIT,LRPC,OE_DOMESTIC,0,0,171,145,171,145,01-Feb-25,14,PRY
MONTHLY_MAX_PROFIT,PPGI,OE_DOMESTIC,0,0,332,213,332,213,01-Feb-25,14,STR
MONTHLY_MAX_PROFIT,HRCTL,RE_DOMESTIC,931.14,931.14,0,0,931.14,931.14,01-Feb-25,5,EMG
MONTHLY_MAX_PROFIT,WR - L,RE_DOMESTIC,0,0,6843,6807,6843,6807,01-Feb-25,18,PRY
MONTHLY_MAX_PROFIT,PRB_BLM,OE_DOMESTIC,190,190,0,0,190,190,01-Feb-25,4,PRY
MONTHLY_MAX_PROFIT,WR - AL,SA_DOMESTIC,0,0,107,107,107,107,01-Feb-25,16,STR
MONTHLY_MAX_PROFIT,HTPRB_BRM,SA_DOMESTIC,0,0,5,5,5,5,01-Feb-25,14,FOC
MONTHLY_MAX_PROFIT,GL,MS_DOMESTIC,224,224.000006,0,0,224,224.000006,01-Mar-25,22,FOC
MONTHLY_MAX_PROFIT,HR,MS_DOMESTIC,0,0,2287,2287,2287,2287,01-Mar-25,36,EMG
MONTHLY_MAX_PROFIT,HR,MS_DOMESTIC,0,0,1917,1917,1917,1917,01-Mar-25,36,PRY
MONTHLY_MAX_PROFIT,RCS,MS_DOMESTIC,0,0,9,9,9,9,01-Mar-25,35,STR
MONTHLY_MAX_PROFIT,TIN,MS_DOMESTIC,0,0,600,599,600,599,01-Mar-25,33,EMG
MONTHLY_MAX_PROFIT,TIN,OE_EXPORTS,1029.99,1029.990001,0,0,1029.99,1029.990001,01-Mar-25,20,STP
MONTHLY_MAX_PROFIT,CRCA,RE_DOMESTIC,0,0,9365,9354,9365,9354,01-Mar-25,35,STP
MONTHLY_MAX_PROFIT,PPGL,RE_DOMESTIC,0,0,13106,13070,13106,13070,01-Mar-25,33,PRY
MONTHLY_MAX_PROFIT,HRCTL,RE_DOMESTIC,0,0,4252,4252,4252,4252,01-Mar-25,36,STR
MONTHLY_MAX_PROFIT,WR - AL,DE_DOMESTIC,0,0,79,79,79,79,01-Mar-25,35,EMG
MONTHLY_MAX_PROFIT,CRCA,MS_DOMESTIC,0,0,4592,4592,4592,4592,01-Apr-25,48,PRY
MONTHLY_MAX_PROFIT,SLAB,OE_DOMESTIC,0,0,907,765,907,765,01-Apr-25,51,EMG
MONTHLY_MAX_PROFIT,PRB_BLM,RE_DOMESTIC,0,0,722,722,722,722,01-Apr-25,48,STR
MONTHLY_MAX_PROFIT,GL,MS_DOMESTIC,0,0,1805,1713,1805,1713,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,HRPO,SA_DOMESTIC,0,0,2323,2240,2323,2240,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,LRPC,OE_DOMESTIC,0,0,1274,1274,1274,1274,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,HRCTL,OE_DOMESTIC,0,0,11107,10911,11107,10911,01-May-25,58,STR
MONTHLY_MAX_PROFIT,PRB_BLM,SA_DOMESTIC,0,0,6509,6496,6509,6496,01-May-25,58,STP
MONTHLY_MAX_PROFIT,HR,OE_DOMESTIC,71404.141,71385.46608,0,0,71404.141,71385.46608,01-Feb-25,5,STR
MONTHLY_MAX_PROFIT,RCS,OE_DOMESTIC,0,0,17,17,17,17,01-Feb-25,16,STP
MONTHLY_MAX_PROFIT,CRCA,OE_DOMESTIC,387.25,387.25,0,0,387.25,387.25,01-Feb-25,4,PRY
MONTHLY_MAX_PROFIT,NOFP,OE_DOMESTIC,0,0,23,23,23,23,01-Feb-25,14,FOC
MONTHLY_MAX_PROFIT,NOSP,OE_DOMESTIC,0,0,865,865,865,865,01-Feb-25,14,PRY
MONTHLY_MAX_PROFIT,PPGL,RE_EXPORTS,1965.59,1965.589996,0,0,1965.59,1965.589996,01-Feb-25,1,PRY
MONTHLY_MAX_PROFIT,HRCTL,RE_DOMESTIC,125.56,0,0,0,125.56,0,01-Feb-25,-1,EMG
MONTHLY_MAX_PROFIT,TMT-CF,MS_DOMESTIC,0,0,75,75,75,75,01-Feb-25,18,STP
MONTHLY_MAX_PROFIT,WR - L,OE_DOMESTIC,0,0,9277,9257,9277,9257,01-Feb-25,18,STP
MONTHLY_MAX_PROFIT,PRB_BRM,MS_DOMESTIC,106.58,106.58,0,0,106.58,106.58,01-Feb-25,4,EMG
MONTHLY_MAX_PROFIT,WR - AL,OE_DOMESTIC,163.34,163.34,0,0,163.34,163.34,01-Feb-25,4,FOC
MONTHLY_MAX_PROFIT,AS CAST BILLETS,OE_DOMESTIC,0,0,53,53,53,53,01-Feb-25,19,FOC
MONTHLY_MAX_PROFIT,AS CAST BILLETS,OE_DOMESTIC,0,0,956,670,956,670,01-Feb-25,19,STP
MONTHLY_MAX_PROFIT,CRCA,RE_DOMESTIC,0,0,10057,10005,10057,10005,01-Mar-25,35,PRY
MONTHLY_MAX_PROFIT,HRGI,RE_DOMESTIC,74,74,0,0,74,74,01-Mar-25,22,STR
MONTHLY_MAX_PROFIT,HRPO,OE_DOMESTIC,0,0,485,481,485,481,01-Mar-25,35,EMG
MONTHLY_MAX_PROFIT,WR - L,RE_EXPORTS,360,360,0,0,360,360,01-Mar-25,20,PRY
MONTHLY_MAX_PROFIT,GL,OE_DOMESTIC,0,0,1717,1704,1717,1704,01-Apr-25,47,EMG
MONTHLY_MAX_PROFIT,GL,MS_DOMESTIC,0,0,6782,6529,6782,6529,01-Apr-25,47,STR
MONTHLY_MAX_PROFIT,HR,OE_DOMESTIC,2682,2682,0,0,2682,2682,01-Apr-25,43,STP
MONTHLY_MAX_PROFIT,TMT,OE_DOMESTIC,0,0,78407,78230.99999,78407,78230.99999,01-Apr-25,50,STP
MONTHLY_MAX_PROFIT,CRCA,SA_DOMESTIC,0,0,24236,23259,24236,23259,01-Apr-25,48,STR
MONTHLY_MAX_PROFIT,HRPO,SA_DOMESTIC,0,0,1573,1565,1573,1565,01-Apr-25,48,FOC
MONTHLY_MAX_PROFIT,HRCTL,RE_DOMESTIC,0,0,2526,2526,2526,2526,01-Apr-25,49,STR
MONTHLY_MAX_PROFIT,WR - L,RE_DOMESTIC,0,0,11974,11905,11974,11905,01-Apr-25,50,PRY
MONTHLY_MAX_PROFIT,WR - AL,DE_DOMESTIC,0,0,78,78,78,78,01-Apr-25,48,EMG
MONTHLY_MAX_PROFIT,WR - AL,SA_DOMESTIC,0,0,52,52,52,52,01-Apr-25,48,STP
MONTHLY_MAX_PROFIT,GI,SA_DOMESTIC,0,0,1167,1149,1167,1149,01-May-25,58,STP
MONTHLY_MAX_PROFIT,RCS,OE_DOMESTIC,0,0,35,35,35,35,01-May-25,58,STP
MONTHLY_MAX_PROFIT,TMT,RE_DOMESTIC,0,0,15581,15581,15581,15581,01-May-25,58,STP
MONTHLY_MAX_PROFIT,NOFP,OE_DOMESTIC,0,0,3888,3780,3888,3780,01-May-25,58,STP
MONTHLY_MAX_PROFIT,PPGI,OE_DOMESTIC,0,0,1231,1195,1231,1195,01-May-25,58,STR
MONTHLY_MAX_PROFIT,TMBP,MS_DOMESTIC,0,0,13,13,13,13,01-May-25,58,STR
MONTHLY_MAX_PROFIT,HRCTL,MS_DOMESTIC,0,0,155,155,155,155,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,WR - L,OE_DOMESTIC,0,0,14935,14935,14935,14935,01-May-25,58,STR
MONTHLY_MAX_PROFIT,WR - L,SA_DOMESTIC,0,0,539,539,539,539,01-May-25,58,STR
MONTHLY_MAX_PROFIT,HR,MS_DOMESTIC,0,0,2451,2451,2451,2451,01-Feb-25,17,STR
MONTHLY_MAX_PROFIT,HRPO,SA_DOMESTIC,559.31,559.309988,0,0,559.31,559.309988,01-Feb-25,4,EMG
MONTHLY_MAX_PROFIT,PPGI,RE_DOMESTIC,0,0,817,408,817,408,01-Feb-25,14,EMG
MONTHLY_MAX_PROFIT,HRCTL,RE_DOMESTIC,0,0,1216,1203,1216,1203,01-Feb-25,17,STP
MONTHLY_MAX_PROFIT,WR - AL,MS_DOMESTIC,121.22,121.22,0,0,121.22,121.22,01-Feb-25,4,FOC
MONTHLY_MAX_PROFIT,WR - AL,MS_DOMESTIC,2250.55,2250.550001,0,0,2250.55,2250.550001,01-Feb-25,4,STP
MONTHLY_MAX_PROFIT,WR - AL,RE_DOMESTIC,68.21,68.21,0,0,68.21,68.21,01-Feb-25,4,STR
MONTHLY_MAX_PROFIT,LPF,SA_DOMESTIC,0,0,577,516,577,516,01-Mar-25,35,STP
MONTHLY_MAX_PROFIT,CRFH,OE_DOMESTIC,0,0,39,31,39,31,01-Mar-25,36,EMG
MONTHLY_MAX_PROFIT,CRFH,OE_DOMESTIC,1010.4,1010.4,0,0,1010.4,1010.4,01-Mar-25,24,STP
MONTHLY_MAX_PROFIT,PPGI,MS_DOMESTIC,0,0,18,9,18,9,01-Mar-25,33,PRY
MONTHLY_MAX_PROFIT,PPGL,MS_DOMESTIC,0,0,53,53,53,53,01-Mar-25,33,FOC
MONTHLY_MAX_PROFIT,HRCTL,SA_DOMESTIC,60,60,0,0,60,60,01-Mar-25,24,STR
MONTHLY_MAX_PROFIT,PRB_BRM,RE_DOMESTIC,0,0,438,438,438,438,01-Mar-25,35,STR
MONTHLY_MAX_PROFIT,WR - AL,MS_DOMESTIC,0,0,2037,2028,2037,2028,01-Mar-25,35,STR
MONTHLY_MAX_PROFIT,BS,SA_DOMESTIC,0,0,214,214,214,214,01-Apr-25,46,STR
MONTHLY_MAX_PROFIT,GL,OE_DOMESTIC,0,0,1743,1712,1743,1712,01-Apr-25,47,FOC
MONTHLY_MAX_PROFIT,NOFP,OE_DOMESTIC,0,0,38,38,38,38,01-Apr-25,46,FOC
MONTHLY_MAX_PROFIT,HRCTL,MS_DOMESTIC,0,0,301,301,301,301,01-Apr-25,49,STP
MONTHLY_MAX_PROFIT,GI,OE_DOMESTIC,0,0,2799,2671,2799,2671,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,RCS,OE_DOMESTIC,0,0,31,31,31,31,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,TFS,MS_DOMESTIC,0,0,66,66,66,66,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,TFS,OE_DOMESTIC,0,0,66,66,66,66,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,CRCA,MS_DOMESTIC,0,0,481,481,481,481,01-May-25,58,FOC
MONTHLY_MAX_PROFIT,HRPO,MS_DOMESTIC,0,0,208,208,208,208,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,LRPC,DE_DOMESTIC,0,0,13,13,13,13,01-May-25,58,STP
MONTHLY_MAX_PROFIT,NOFP,MS_DOMESTIC,0,0,208,208,208,208,01-May-25,58,PRY
MONTHLY_MAX_PROFIT,WR - L,DE_DOMESTIC,0,0,437,437,437,437,01-May-25,58,EMG
MONTHLY_MAX_PROFIT,PRB_BRM,RE_DOMESTIC,0,0,437,437,437,437,01-May-25,58,STR
MONTHLY_MAX_PROFIT,GI,MS_DOMESTIC,0,0,240,228,240,228,01-Feb-25,15,PRY
MONTHLY_MAX_PROFIT,GI,OE_DOMESTIC,0,0,113,111,113,111,01-Feb-25,15,PRY
MONTHLY_MAX_PROFIT,GL,OE_DOMESTIC,901.7,901.7,0,0,901.7,901.7,01-Feb-25,3,EMG
MONTHLY_MAX_PROFIT,TIN,RE_DOMESTIC,0,0,3,3,3,3,01-Feb-25,14,EMG
MONTHLY_MAX_PROFIT,TIN,OE_DOMESTIC,0,0,1120,1111,1120,1111,01-Feb-25,14,FOC
MONTHLY_MAX_PROFIT,PPGI,OE_DOMESTIC,0,0,30,13.0299,30,13.0299,01-Feb-25,14,PRY
MONTHLY_MAX_PROFIT,PPGL,MS_DOMESTIC,0,0,190,190,190,190,01-Feb-25,14,STP
MONTHLY_MAX_PROFIT,HRCTL,RE_DOMESTIC,1171.53,0,0,0,1171.53,0,01-Feb-25,-1,STP
